,tweets,Useful  Complains/Not Useful Complains,Useful/Useless,text_length,id,likes,retweets,source,url,created_at,image_url,author_name,author_screen_name,geo,location,hashtags,,,,,,,complaints,useful
380,@NazShahBfd Supporting @MarkFieldUK's violence (on a peaceful protester re an issue we 'can't afford') is unacceptaâ€¦ https://t.co/E7ENLPX2s0,,,140,1143050000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,24/06/19 6:52,http://pbs.twimg.com/profile_images/465392105251033088/6B-hYkLS_normal.png,Rebecca Handley,RHRHandley,,,[],,,,,,,,
381,@claireperrymp 3/ Claire there was a Criminal Conspiracy to procure the Referendum and you and other MPs have not dâ€¦ https://t.co/bxoZlkVmAj,,,140,1143050000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,24/06/19 6:51,http://pbs.twimg.com/profile_images/559651267048255489/iRxIuXyo_normal.jpeg,The Hydrogen Answer,thehydrogenans,,Notinghamshire,[],,,,,,,,
382,"@claireperrymp 2/ Claire, Police have arrested 5 people under investigation over the Pattiserie Valerie finance issâ€¦ https://t.co/ywYcfGtIrM",,,140,1143050000000000000,1.00E+00,1,Twitter Web Client,http://twitter.com,24/06/19 6:47,http://pbs.twimg.com/profile_images/559651267048255489/iRxIuXyo_normal.jpeg,The Hydrogen Answer,thehydrogenans,,Notinghamshire,[],,,,,,,,
383,"@claireperrymp Claire, sorry I had placed you as supporting Law and Order and Justice. Johnson and the rest of Voteâ€¦ https://t.co/z2AHPHtAo2",,,140,1143050000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,24/06/19 6:44,http://pbs.twimg.com/profile_images/559651267048255489/iRxIuXyo_normal.jpeg,The Hydrogen Answer,thehydrogenans,,Notinghamshire,[],,,,,,,,
384,RT @claireperrymp: I adored Baroness Trumpington. She was a character but she did not have to lead a country nor leave the EU. Letâ€™s pickâ€¦,,,139,1143010000000000000,0.00E+00,2,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 4:10,http://pbs.twimg.com/profile_images/944305309178310656/c9FUA2t7_normal.jpg,Loes ðŸŒ»,loespl,,Belgium ðŸ‡§ðŸ‡ª,[],,,,,,,,
385,@fellaurora @edgwarerich @ARedRaven @claireperrymp @MarkFieldUK Come to the US and pull that shit. Sheâ€™d get slotted.,,,117,1142980000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 2:25,http://pbs.twimg.com/profile_images/1095843433737003009/Q3muo-P8_normal.jpg,James J. Marlowe II,JamesJMarlowe2,,"Lanoka Harbor, NJ",[],,,,,,,,
386,@fellaurora @claireperrymp @MarkFieldUK Well done that man!,,,59,1142980000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 2:23,http://pbs.twimg.com/profile_images/1095843433737003009/Q3muo-P8_normal.jpg,James J. Marlowe II,JamesJMarlowe2,,"Lanoka Harbor, NJ",[],,,,,,,,
387,@claireperrymp @SkyNews @SkyOceanRescue Hypocrite. You support #Fracking4Plastics,,,81,1142950000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,24/06/19 0:17,http://pbs.twimg.com/profile_images/879796466058964993/hKjRJU8L_normal.jpg,ðŸ¾ArchieðŸ¾BeanieðŸ¾ðŸŒ¹,archiebeanie,,United Kingdom,"[{'text': 'Fracking4Plastics', 'indices': [63, 81]}]",,,,,,,,
388,RT @claireperrymp: I adored Baroness Trumpington. She was a character but she did not have to lead a country nor leave the EU. Letâ€™s pickâ€¦,,,139,1142920000000000000,0.00E+00,2,Twitter for iPad,http://twitter.com/#!/download/ipad,23/06/19 21:59,http://pbs.twimg.com/profile_images/1131574827985375232/MgW2cOKu_normal.jpg,Catherine,CABear24,,"Wilts,England,UK, the world",[],,,,,,,,
389,"@claireperrymp Claire, having been on a crowded south west train sat opposite you, reeling from the frequency, voluâ€¦ https://t.co/DSXvwDuQBk",,,140,1142910000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,23/06/19 21:52,http://pbs.twimg.com/profile_images/828761222417874945/xVgOhMeC_normal.jpg,RogerMabbutt,roger_mabutt,,,[],,,,,,,,
390,RT @claireperrymp: Thank you @SkyNews for doing this. The work of @SkyOceanRescue helped us all see what plastic was doing to the environmeâ€¦,,,140,1142910000000000000,0.00E+00,2,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 21:43,http://pbs.twimg.com/profile_images/640156274957533184/QLxd2vXU_normal.jpg,Deirdre Watson,DeirdreVWatson,,"London, England",[],,,,,,,,
391,RT @bluesjack42: @Gerald_Bostock @no2wind @rmack2x @Meanjean2300 @d_e_mol @TMrealityczech @DCTFTW @Barbarajdurkin @donahugh216 @Real_BWEA @â€¦,,,140,1142910000000000000,0.00E+00,7,Twitter Web Client,http://twitter.com,23/06/19 21:41,http://pbs.twimg.com/profile_images/1286981963/trill2_normal.jpg,Ontario Politics,OntarioPolitix,,Ontario,[],,,,,,,,
392,RT @bluesjack42: @Gerald_Bostock @no2wind @rmack2x @Meanjean2300 @d_e_mol @TMrealityczech @DCTFTW @Barbarajdurkin @donahugh216 @Real_BWEA @â€¦,,,140,1142910000000000000,0.00E+00,7,Twitter Web Client,http://twitter.com,23/06/19 21:35,http://pbs.twimg.com/profile_images/2778672429/e4aebe5e24bf30c7b8b5dd846cf3786e_normal.jpeg,Kyra Gebhardt,KyraGebhardt1,,,[],,,,,,,,
393,RT @IdaTszuj: @Ofgem #ExtraEnergy failed 6 months ago &amp; I still donâ€™t have the money I was in credit or a final bill. They keep saying anotâ€¦,,,144,1142910000000000000,0.00E+00,2,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 21:27,http://pbs.twimg.com/profile_images/930916705806766082/JrL5XNUL_normal.jpg,marcel,marcel11429853,,,"[{'text': 'ExtraEnergy', 'indices': [21, 33]}]",,,,,,,,
394,RT @bluesjack42: @Gerald_Bostock @no2wind @rmack2x @Meanjean2300 @d_e_mol @TMrealityczech @DCTFTW @Barbarajdurkin @donahugh216 @Real_BWEA @â€¦,,,140,1142910000000000000,0.00E+00,7,Twitter Web Client,http://twitter.com,23/06/19 21:26,http://pbs.twimg.com/profile_images/3153097244/f5b330eacf489752009a0bd0ecc2267e_normal.jpeg,S.W.A.T,no2wind,,"Scotland, United Kingdom",[],,,,,,,https://t.co/nyrUScZBRC,
395,RT @IdaTszuj: @Ofgem #ExtraEnergy failed 6 months ago &amp; I still donâ€™t have the money I was in credit or a final bill. They keep saying anotâ€¦,,,144,1142910000000000000,0.00E+00,2,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 21:26,http://pbs.twimg.com/profile_images/1093607450928910336/_Ce-Xg79_normal.jpg,Ida Tszuj,IdaTszuj,,,"[{'text': 'ExtraEnergy', 'indices': [21, 33]}]",,,,,,,,
396,RT @Gerald_Bostock: @no2wind @rmack2x @Meanjean2300 @d_e_mol @TMrealityczech @bluesjack42 @DCTFTW @Barbarajdurkin @donahugh216 @Real_BWEA @â€¦,,,140,1142910000000000000,0.00E+00,5,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 21:25,http://pbs.twimg.com/profile_images/611847173236350976/ISeDu85n_normal.jpg,GarbinGarboutðŸ‡¦ðŸ‡º,bluesjack42,,,[],,,,,,,,
397,@Gerald_Bostock @no2wind @rmack2x @Meanjean2300 @d_e_mol @TMrealityczech @DCTFTW @Barbarajdurkin @donahugh216â€¦ https://t.co/VLaxN8hD5j,,,134,1142910000000000000,1.30E+01,7,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 21:24,http://pbs.twimg.com/profile_images/611847173236350976/ISeDu85n_normal.jpg,GarbinGarboutðŸ‡¦ðŸ‡º,bluesjack42,,,[],,,,,,,,
398,"RT @fellaurora: @claireperrymp @MarkFieldUK Throw a milkshake? Criminal record + fine.
 Stand on top of a machine to protest fracking? 6 monâ€¦",,,140,1142910000000000000,0.00E+00,80,Twitter for iPad,http://twitter.com/#!/download/ipad,23/06/19 21:21,http://pbs.twimg.com/profile_images/835097094176243713/1GfFw2Ny_normal.jpg,Robin Ritchie,RobinRitchie1,,,[],,,,,,,,
399,RT @Gerald_Bostock: @no2wind @rmack2x @Meanjean2300 @d_e_mol @TMrealityczech @bluesjack42 @DCTFTW @Barbarajdurkin @donahugh216 @Real_BWEA @â€¦,,,140,1142910000000000000,0.00E+00,5,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 21:21,http://pbs.twimg.com/profile_images/611847173236350976/ISeDu85n_normal.jpg,GarbinGarboutðŸ‡¦ðŸ‡º,bluesjack42,,,[],,,,,,,,
400,@Dave30696243 @claireperrymp @MarkFieldUK So assaulting women by grabbing grabbing them by the neck.... just opn thâ€¦ https://t.co/ZWI88eSur3,,,140,1142900000000000000,1.00E+00,0,Twitter Web Client,http://twitter.com,23/06/19 21:14,http://pbs.twimg.com/profile_images/1111364706952986624/fCV7pCcs_normal.png,LAURA,Cliffjumper24,,"Manchester, England",[],,,,,,,,
401,RT @claireperrymp: This is an excellent idea and will help the high streets in Devizes and Marlborough...thanks @Jeremy_Hunt for focusing oâ€¦,,,140,1142900000000000000,0.00E+00,1,Twitter for iPad,http://twitter.com/#!/download/ipad,23/06/19 21:05,http://pbs.twimg.com/profile_images/482515801962864640/MZMQONU-_normal.jpeg,Claire Chidgey,ClaireChidgey1,,United Kingdom,[],,,,,,,,
402,"@claireperrymp @SkyNews @SkyOceanRescue Yet you remain intent on #fracking vast swathes of England.
 
 #banfracking tâ€¦ https://t.co/HWtpa3byOt",,,140,1142900000000000000,2.00E+00,0,Twitter for Android,http://twitter.com/download/android,23/06/19 20:59,http://pbs.twimg.com/profile_images/831416021525331968/j8z5TWzf_normal.jpg,Si,the_max99,,"England, United Kingdom","[{'text': 'fracking', 'indices': [65, 74]}, {'text': 'banfracking', 'indices': [101, 113]}]",,,,,,,,
403,@claireperrymp #FFSBoris has been paid a lot more for his work as an entertainer/columnist than he has as a politician.,,,119,1142900000000000000,0.00E+00,0,Twitter for iPad,http://twitter.com/#!/download/ipad,23/06/19 20:51,http://pbs.twimg.com/profile_images/961698574554796032/j09z4995_normal.jpg,Nicholas Beale,Starcourse,,"London, England","[{'text': 'FFSBoris', 'indices': [15, 24]}]",,,,,,,,
404,@claireperrymp @SkyNews @SkyOceanRescue Well itâ€™s a good thing Sky News are doing something because so far the Toryâ€¦ https://t.co/54RfpL08jy,,,140,1142900000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 20:50,http://pbs.twimg.com/profile_images/1119003801153875973/nsfgoxn2_normal.jpg,Simon Goodman,Sigoodtime,,"Devizes, England",[],,,,,,,,
405,@claireperrymp @Jeremy_Hunt Yea it is an excellent idea and one he couldve pushed as part of the cabinet,,,104,1142900000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 20:47,http://pbs.twimg.com/profile_images/1079385065212297216/jah_R4dd_normal.jpg,Chriswiltshire,Chriswilts17,,"England, United Kingdom",[],,,,,,,,
406,@claireperrymp @Jeremy_Hunt Can I assume you are now backing Jeremy? Also.. do you have additional details on whereâ€¦ https://t.co/1fvdyNEYaO,,,140,1142900000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,23/06/19 20:40,http://pbs.twimg.com/profile_images/843792138097872896/1rVy2EfY_normal.jpg,Neutopia Weather Bird,BulfordMassive,,"Salisbury, England",[],,,,,,,,
407,@Catheri77148739 @claireperrymp @MarkFieldUK Contrast Field's behaviour to Tory MPs' response to a very angry man iâ€¦ https://t.co/CgYPx3sAlw,,,140,1142890000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,23/06/19 20:28,http://pbs.twimg.com/profile_images/646617313249136642/25bTZhS__normal.png,(((Tea Junkie)))ðŸŒ¹,TeaJunkie1,,,[],,,,,,,,
408,@fellaurora @edgwarerich @claireperrymp @MarkFieldUK Was she trying to sit down and have a conversation when she ilâ€¦ https://t.co/vzUAhFtF1a,,,140,1142890000000000000,1.00E+00,0,Twitter for Android,http://twitter.com/download/android,23/06/19 20:28,http://pbs.twimg.com/profile_images/914656750015598593/tE13Wok9_normal.jpg,Red Raven,ARedRaven,,"Florida, USA",[],,,,,,,,
409,"RT @Catheri77148739: @claireperrymp @MarkFieldUK No Claire he was wrong 
 
 I was a battered wife and i recognise only too well that so calleâ€¦",,,140,1142890000000000000,0.00E+00,92,Fenix 2,http://mvilla.it/fenix,23/06/19 20:22,http://pbs.twimg.com/profile_images/1341283552/Trevor_long_ago_normal.jpg,Trevor Learoyd,TrevorLearoyd,,"England, United Kingdom",[],,,,,,,,
410,"RT @Catheri77148739: @claireperrymp @MarkFieldUK No Claire he was wrong 
 
 I was a battered wife and i recognise only too well that so calleâ€¦",,,140,1142890000000000000,0.00E+00,92,Twitter Web Client,http://twitter.com,23/06/19 20:21,http://pbs.twimg.com/profile_images/646617313249136642/25bTZhS__normal.png,(((Tea Junkie)))ðŸŒ¹,TeaJunkie1,,,[],,,,,,,,
411,"RT @fellaurora: @claireperrymp @MarkFieldUK Throw a milkshake? Criminal record + fine.
 Stand on top of a machine to protest fracking? 6 monâ€¦",,,140,1142890000000000000,0.00E+00,80,Twitter for Android,http://twitter.com/download/android,23/06/19 20:16,http://pbs.twimg.com/profile_images/1137003960873697280/WAYGsZSJ_normal.jpg,Jill Gordon,jgordon5,,,[],,,,,,,,
412,"RT @Catheri77148739: @irisstylosa @claireperrymp @MarkFieldUK Its all in the past now and made me stronger 
 But i was lucky 
 For some womenâ€¦",,,140,1142890000000000000,0.00E+00,2,Twitter for Android,http://twitter.com/download/android,23/06/19 20:15,http://pbs.twimg.com/profile_images/1137003960873697280/WAYGsZSJ_normal.jpg,Jill Gordon,jgordon5,,,[],,,,,,,,
413,"RT @Catheri77148739: @claireperrymp @MarkFieldUK No Claire he was wrong 
 
 I was a battered wife and i recognise only too well that so calleâ€¦",,,140,1142890000000000000,0.00E+00,92,Twitter for Android,http://twitter.com/download/android,23/06/19 20:15,http://pbs.twimg.com/profile_images/1137003960873697280/WAYGsZSJ_normal.jpg,Jill Gordon,jgordon5,,,[],,,,,,,,
414,@claireperrymp @MarkFieldUK Seriously? Shocking you could think this is appropriate behaviour. @MarkFieldUK you shoâ€¦ https://t.co/IH2ep3aKRO,,,140,1142890000000000000,1.00E+00,0,Twitter for Android,http://twitter.com/download/android,23/06/19 20:08,http://pbs.twimg.com/profile_images/941395924953202693/-nsqeV5o_normal.jpg,Leanne Hepburn,leannehepburn,,"Colchester, England",[],,,,,,,,
415,@peter_dunsby @claireperrymp @MarkFieldUK He needs to be charged with assault. And maybe all those who just sat and watched as accessories?,,,139,1142890000000000000,1.00E+00,0,Twitter Web App,https://mobile.twitter.com,23/06/19 20:04,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"Noh, Bodhi",NohBodhi,,,[],,,,,,,,
416,@claireperrymp @MarkFieldUK What a surprise . Pathetic response and complete and utter bollocks.,,,96,1142880000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,23/06/19 19:57,http://pbs.twimg.com/profile_images/718837930412871681/uCkFslk5_normal.jpg,martin mcsheen,McsheenMartin,,,[],,,,,,,,
417,@michaelgove @claireperrymp @BorisJohnson @PhilipHammondUK @HouseofCommons @CommonsTrans @CommonsEAC @EU_Commissionâ€¦ https://t.co/0ODISf9Qdz,,,140,1142880000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 19:48,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,[],,,,,,,,
418,RT @nigel2john: @claireperrymp @MarkFieldUK https://t.co/dkt2MI2RhM,,,67,1142880000000000000,0.00E+00,3,Twitter for iPad,http://twitter.com/#!/download/ipad,23/06/19 19:44,http://pbs.twimg.com/profile_images/950450868494749696/OuTA1z5H_normal.jpg,Angela Gascoigne,AngelaGascoigne,,Cardiff and Somerset,[],,,,,,,,
419,â€œAviation efficiency gains and innovation will not be enough to limit emissions growth. Demand for air travel needsâ€¦ https://t.co/JXqaHlJ6XS,,,140,1142880000000000000,3.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 19:41,http://pbs.twimg.com/profile_images/2681287026/30e286ffbc556f91f68f239a2ba82212_normal.jpeg,Sleep Deprived,xtrand,,Windlesham,[],,,,,,,,
420,RT @Bentonbag: @Angel_Kershaw @claireperrymp @MarkFieldUK For an 'intimidating and relentless' expeience try applying for benefits. The treâ€¦,,,140,1142870000000000000,0.00E+00,1,Twitter for Android,http://twitter.com/download/android,23/06/19 19:09,http://pbs.twimg.com/profile_images/1085657690204864519/FYmjkYae_normal.jpg,#helen#jc4pm#cgig,helenhateshate,,"Newcastle Upon Tyne, England",[],,,,,,,,
421,RT @Angel_Kershaw: @claireperrymp @MarkFieldUK Ooh the Trolls came out on this one! Apparently Jeremy *not* saying something (Trolls of couâ€¦,,,140,1142870000000000000,0.00E+00,1,Twitter for Android,http://twitter.com/download/android,23/06/19 19:08,http://pbs.twimg.com/profile_images/1085657690204864519/FYmjkYae_normal.jpg,#helen#jc4pm#cgig,helenhateshate,,"Newcastle Upon Tyne, England",[],,,,,,,,
422,RT @Gerald_Bostock: @no2wind @rmack2x @Meanjean2300 @d_e_mol @TMrealityczech @bluesjack42 @DCTFTW @Barbarajdurkin @donahugh216 @Real_BWEA @â€¦,,,140,1142860000000000000,0.00E+00,5,Twitter Web Client,http://twitter.com,23/06/19 18:31,http://pbs.twimg.com/profile_images/3153097244/f5b330eacf489752009a0bd0ecc2267e_normal.jpeg,S.W.A.T,no2wind,,"Scotland, United Kingdom",[],,,,,,,,
423,@claireperrymp @MarkFieldUK so you are threatened but no actual violence &amp; you want a security cordon yet you justiâ€¦ https://t.co/OHpRa4Jo05,,,144,1142860000000000000,0.00E+00,0,Twitter Web Client,http://twitter.com,23/06/19 18:03,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,John Clement,GeekayClement,,,[],,,,,,,,
424,@leach_jon @claireperrymp Meaningless and badly spelled - by in????,,,67,1142850000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 17:50,http://pbs.twimg.com/profile_images/640977324217798656/nGekjHT-_normal.png,Mad Rev,MBRoberts4OO4,,Garstang,[],,,,,,,,
425,"RT @jembendell: ""thereâ€™s going to be massive water shortages in the future and they are worried about their dinner being disturbed."" 
 
 #Motâ€¦",,,140,1142850000000000000,0.00E+00,67,Twitter for iPad,http://twitter.com/#!/download/ipad,23/06/19 17:48,http://pbs.twimg.com/profile_images/1140000728880226304/xzSgT1Cg_normal.jpg,Graham Kerr,kerrazoo,,"Coatbridge, Scotland",[],,,,,,,,
426,RT @claireperrymp: I have been on the receiving end of extinction rebellion protests - intimidating and relentless. Multiple security guardâ€¦,,,140,1142850000000000000,0.00E+00,1152,Twitter for Android,http://twitter.com/download/android,23/06/19 17:37,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Don,Don95084665,,,[],,,,,,,,
427,@graemebruce72 I think we do - you and I are providing leadership in our respective endeavours. @nationalgriduk isâ€¦ https://t.co/9aVpZ7nZZg,,,139,1142850000000000000,0.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 17:34,http://pbs.twimg.com/profile_images/597025567540674560/y-6jUk17_normal.jpg,Andrew Bissell,eLEJOG,,"Edinburgh, Scotland, UK",[],,,,,,,,
428,@DerekTighe1 @edgwarerich @claireperrymp @MarkFieldUK Consider this. If Mark Field had stayed in his seat the factâ€¦ https://t.co/sAK9iNBJa6,,,139,1142820000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,23/06/19 15:52,http://pbs.twimg.com/profile_images/957395964792369154/2GQ9yhcU_normal.jpg,Aurora #GTTO #BDS,fellaurora,,Durham,[],,,,,,,,
429,@edgwarerich @ARedRaven @claireperrymp @MarkFieldUK And in that simplicity can be found your prejudice.,,,103,1142820000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,23/06/19 15:49,http://pbs.twimg.com/profile_images/957395964792369154/2GQ9yhcU_normal.jpg,Aurora #GTTO #BDS,fellaurora,,Durham,[],,,,,,,,
430,@fellaurora @edgwarerich @claireperrymp @MarkFieldUK Mark Field protected the chancellor from these attackers. He uâ€¦ https://t.co/pyKKo4BQ7S,,,140,1142820000000000000,1.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 15:46,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Dr. Derek Tighe,DerekTighe1,,"London, England",[],,,,,,,,
431,@claireperrymp @MarkFieldUK And 130k people have been on the receiving end of the @CONservatives ðŸ˜¡,,,98,1142820000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,23/06/19 15:44,http://pbs.twimg.com/profile_images/831416021525331968/j8z5TWzf_normal.jpg,Si,the_max99,,"England, United Kingdom",[],,,,,,,,
432,"@fellaurora @ARedRaven @claireperrymp @MarkFieldUK See you are seeing prejudice? Prejudice against what? The law,â€¦ https://t.co/lp4aLLZnZi",,,140,1142820000000000000,1.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 15:43,http://pbs.twimg.com/profile_images/1129417787401809920/z7ocd61n_normal.jpg,Richard,edgwarerich,,,[],,,,,,,,
433,"@GreenRupertRead @claireperrymp @MarkFieldUK Someone not 100% truthful here! From FB: 
 â€œHe continued to grip me byâ€¦ https://t.co/Z7XViVGLAd",,,139,1142820000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,23/06/19 15:42,http://pbs.twimg.com/profile_images/1132351151997947904/7zBQc2yq_normal.jpg,Peter Dunsby,peter_dunsby,,"Haywards Heath, England",[],,,,,,,,
434,"RT @GreenRupertRead: @claireperrymp @MarkFieldUK Dear Claire;
 As you know, #ExtinctionRebellion is entirely and resolutely non-violent.
 Forâ€¦",,,140,1142820000000000000,0.00E+00,30,Twitter for Android,http://twitter.com/download/android,23/06/19 15:40,http://pbs.twimg.com/profile_images/1132351151997947904/7zBQc2yq_normal.jpg,Peter Dunsby,peter_dunsby,,"Haywards Heath, England","[{'text': 'ExtinctionRebellion', 'indices': [75, 95]}]",,,,,,,,
435,RT @claireperrymp: I have been on the receiving end of extinction rebellion protests - intimidating and relentless. Multiple security guardâ€¦,,,140,1142820000000000000,0.00E+00,1152,Twitter for Android,http://twitter.com/download/android,23/06/19 15:40,http://pbs.twimg.com/profile_images/1132351151997947904/7zBQc2yq_normal.jpg,Peter Dunsby,peter_dunsby,,"Haywards Heath, England",[],,,,,,,,
436,"@claireperrymp @MarkFieldUK Don't come back anytime soon. Never, preferably.",,,76,1142820000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,23/06/19 15:35,http://pbs.twimg.com/profile_images/738105788137377792/cp5_DeI3_normal.jpg,Frack Free EQS,frackfreeeqs,,"Bicknoller, England",[],,,,,,,,
437,@edgwarerich @ProfJoan100 @tarzanbhoy1967 @claireperrymp https://t.co/nyrUScZBRC,,,80,1142810000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,23/06/19 15:21,http://pbs.twimg.com/profile_images/957395964792369154/2GQ9yhcU_normal.jpg,Aurora #GTTO #BDS,fellaurora,,Durham,[],,,,,,,,
438,@edgwarerich @tarzanbhoy1967 @claireperrymp @MarkFieldUK https://t.co/nyrUScZBRC,,,80,1142810000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,23/06/19 15:20,http://pbs.twimg.com/profile_images/957395964792369154/2GQ9yhcU_normal.jpg,Aurora #GTTO #BDS,fellaurora,,Durham,[],,,,,,,,
439,"@edgwarerich @ARedRaven @claireperrymp @MarkFieldUK Isn't it sad that some minds are so closed, so heavily pollutedâ€¦ https://t.co/ca7RAnMIC3",,,140,1142810000000000000,0.00E+00,0,Twitter for Android,http://twitter.com/download/android,23/06/19 15:20,http://pbs.twimg.com/profile_images/957395964792369154/2GQ9yhcU_normal.jpg,Aurora #GTTO #BDS,fellaurora,,Durham,[],,,,,,,,
440,"@claireperrymp But #FFSBoris doesnâ€™t do detail.
 
 Fine for a popular entertainer - disastrous for a PM.
 #HasToBeHunt",,,115,1142810000000000000,1.00E+00,0,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 15:16,http://pbs.twimg.com/profile_images/961698574554796032/j09z4995_normal.jpg,Nicholas Beale,Starcourse,,"London, England","[{'text': 'FFSBoris', 'indices': [19, 28]}, {'text': 'HasToBeHunt', 'indices': [103, 115]}]",,,,,,,,
441,RT @RobertDDyson: @AnneLouiseAvery @claireperrymp @MarkFieldUK Missing the point - rapid climate change is intimidating and relentless. Noâ€¦,,,139,1142800000000000000,0.00E+00,1,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 14:38,http://pbs.twimg.com/profile_images/797740484957442060/MpdoJL5R_normal.jpg,Marcus Grant,MarcusxGrant,,"Bristol, UK",[],,,,,,,,
442,"RT @StephenLoWatson: @claireperrymp @MarkFieldUK Given that we're all facing an existential threat, @ExtinctionR are to be praised for theiâ€¦",,,140,1142800000000000000,0,45,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 14:36,http://pbs.twimg.com/profile_images/797740484957442060/MpdoJL5R_normal.jpg,Marcus Grant,MarcusxGrant,,"Bristol, UK",[],,,,,,,,
443,RT @Angel_Kershaw: @claireperrymp @MarkFieldUK Do you remember when you wrongly accused Jeremy Corbyn of calling Theresa May a 'Stupid Womaâ€¦,,,140,1142800000000000000,0,122,Twitter for iPhone,http://twitter.com/download/iphone,23/06/19 14:34,http://pbs.twimg.com/profile_images/1076397822914805760/1iYhQTQW_normal.jpg,Kets,houdini6363,,,[],,,,,,,,
